project_id,name,url,category,subcategory,location,status,goal,pledged,funded_percentage,backers,funded_date,levels,reward_levels,updates,comments,duration
934585101,Ace of Spies,http://www.kickstarter.com/projects/1191798117/ace-of-spies-0,Games,Board & Card Games,"Austin, TX",live,15000.0,11916.0,0.7944,284,2012-06-20 12:55:33+00:00,5,"$25,$35,$45,$60,$3,500",3,36,30.0
938017140,Metagalactic &quot;Blackout&quot; Glow In The Dark Playing Cards,http://www.kickstarter.com/projects/1881129055/metagalactic-blackout-glow-in-the-dark-playing-car,Games,Board & Card Games,"Flushing, NY",live,6000.0,110.0,0.018333333,5,2012-06-17 14:46:03+00:00,8,"$3,$10,$25,$50,$100,$250,$500,$1,000",0,2,45.0
939747272,"Technoir: high-tech, hard-boiled roleplaying",http://www.kickstarter.com/projects/847327173/technoir-high-tech-hard-boiled-roleplaying,Games,Board & Card Games,"St Paul, MN",successful,2500.0,24255.0,9.702,622,2011-07-01 14:23:44+00:00,7,"$10,$25,$40,$60,$100,$150,$500",15,129,30.0
940597186,Montage - the best 4 player word game of all time,http://www.kickstarter.com/projects/167427101/montage-the-best-4-player-word-game-of-all-time,Games,Board & Card Games,"Chicago, IL",successful,5000.0,6387.0,1.2774,120,2011-05-08 06:04:00+00:00,6,"$1,$30,$45,$70,$100,$1,000",5,8,30.0
941686007,The Department: Sci-Fi Noir Tabletop Wargame/RPG,http://www.kickstarter.com/projects/1931671462/the-department-sci-fi-noir-tabletop-wargame-rpg,Games,Board & Card Games,"Cardiff, United Kingdom",successful,3800.0,5315.0,1.398684211,127,2011-09-16 09:15:53+00:00,5,"$10,$30,$50,$60,$150",47,34,45.0
950431786,Zombicide,http://www.kickstarter.com/projects/coolminiornot/zombicide,Games,Board & Card Games,"Atlanta, GA",successful,20000.0,781597.0,39.0798745,5258,2012-05-06 16:23:51+00:00,13,"$10,$25,$35,$75,$100,$190,$280,$550,$1,500,$1,505,$1,510,$2,000,$3,000",53,5304,30.0
956720528,Schlock Mercenary The Board Game,http://www.kickstarter.com/projects/1253203485/schlock-mercenary-the-board-game,Games,Board & Card Games,"Houston, TX",successful,25000.0,82057.0,3.2822688,1111,2011-12-19 05:59:00+00:00,8,"$1,$55,$105,$150,$225,$225,$475,$1,000",29,81,41.11
959415967,Imperial Crusade Freedom: Another Unique Space Combat Game,http://www.kickstarter.com/projects/139696320/imperial-crusade-freedom-another-unique-space-comb,Games,Board & Card Games,"Fountain Valley, CA",successful,4000.0,4589.0,1.14725,144,2012-05-09 20:44:48+00:00,2,"$20,$35",6,54,40.0
964110307,Castle Dash - The speedy siege game,http://www.kickstarter.com/projects/5thstreetgames/castle-dash-the-speedy-siege-game,Games,Board & Card Games,"Salt Lake City, UT",successful,3000.0,5520.0,1.84,150,2011-10-28 20:04:14+00:00,10,"$1,$5,$10,$20,$30,$40,$50,$60,$60,$70",35,19,30.0
968830054,Legend of the Lost Dutchman,http://www.kickstarter.com/projects/crashgames/legend-of-the-lost-dutchman,Games,Board & Card Games,"Phoenix, AZ",live,30000.0,3739.0,0.124633333,61,2012-07-23 07:01:44+00:00,9,"$5,$35,$45,$65,$85,$180,$250,$400,$600",0,9,60.0
970013590,Outlive Outdead - A cinematic zombie RPG,http://www.kickstarter.com/projects/2088843740/outlive-outdead-a-cinematic-zombie-rpg,Games,Board & Card Games,"Aurora, IL",successful,2000.0,3815.0,1.90725,121,2012-06-02 16:00:00+00:00,8,"$9,$15,$25,$35,$45,$70,$115,$350",7,35,36.07
970103151,Birds! -The debut card game from Float a Goat Games,http://www.kickstarter.com/projects/1952912268/birds-the-debut-card-game-from-float-a-goat-games,Games,Board & Card Games,"Goodrich, MI",failed,15000.0,3363.0,0.2242,74,2011-11-27 23:35:03+00:00,9,"$1,$5,$10,$20,$35,$45,$50,$100,$1,000",9,1,60.04
973588984,The Hatter's Table,http://www.kickstarter.com/projects/ndef/the-hatters-table,Games,Board & Card Games,"Los Angeles, CA",failed,12500.0,5030.0,0.4024,114,2012-01-08 00:43:35+00:00,7,"$1,$8,$18,$29,$36,$100,$500",2,18,60.0
981766422,Zpocalypse: An Epic Zombie Survival Board Game,http://www.kickstarter.com/projects/greenbriergames/zpocalypse-an-epic-zombie-survival-board-game,Games,Board & Card Games,"Marlborough, MA",successful,15000.0,210237.0,14.015828,2045,2012-04-23 03:59:00+00:00,22,"$1,$10,$25,$55,$75,$100,$101,$125,$126,$127,$128,$129,$250,$375,$600,$600,$600,$800,$1,000,$2,000,$2,000,$10,000",34,996,44.46
985396883,Return of the Deck of the Living Dead,http://www.kickstarter.com/projects/2031961868/return-of-the-deck-of-the-living-dead,Games,Board & Card Games,"Rochester, NY",successful,9500.0,27544.0,2.899368421,723,2012-03-20 23:35:50+00:00,13,"$2,$20,$32,$32,$32,$38,$44,$56,$56,$100,$180,$350,$1,200",18,68,29.96
988724700,Beach Pong - Easy to Pack. Won't Break your Back.,http://www.kickstarter.com/projects/mickeyconnor/beach-pong-easy-to-pack-wont-break-your-back,Games,Board & Card Games,"San Diego, CA",failed,3200.0,209.0,0.0653125,8,2012-04-06 03:56:31+00:00,8,"$1,$10,$20,$25,$37,$47,$140,$175",0,0,59.96
1002843911,DodecaheDRONE: An RPG of post-apocalyptic Robots &amp; d12s,http://www.kickstarter.com/projects/1351155470/dodecahedrone-an-rpg-of-post-apocalyptic-robots-an,Games,Board & Card Games,"Kyle, TX",live,2400.0,2638.0,1.099166667,72,2012-06-06 05:00:34+00:00,12,"$1,$12,$24,$36,$48,$60,$72,$96,$144,$240,$492,$1,200",14,4,36.0
1003830843,Dionysius Games - Indy Games for everyone.,http://www.kickstarter.com/projects/1978657574/dionysus-games-indy-games-for-everyone,Games,Board & Card Games,"Woodland, CA",successful,450.0,607.0,1.348888889,25,2012-04-22 22:12:00+00:00,11,"$1,$10,$11,$25,$26,$50,$60,$100,$120,$500,$750",6,3,30.0
1006111903,Wild Cards- Playing Card Games,http://www.kickstarter.com/projects/136088207/wild-cards-playing-card-games,Games,Board & Card Games,"Tempe, AZ",successful,1000.0,1155.0,1.15523,37,2011-10-14 21:11:39+00:00,4,"$5,$15,$25,$50",7,2,30.0
1010298631,Seven Sisters,http://www.kickstarter.com/projects/1621311313/seven-sisters,Games,Board & Card Games,"Lake Geneva, WI",successful,8000.0,12000.0,1.5000125,179,2012-03-12 01:00:00+00:00,16,"$1,$5,$10,$15,$45,$55,$60,$60,$70,$80,$100,$144,$180,$1,500,$2,500,$5,000",23,21,37.36
1013106890,Fluke - The Wealth Building Game of Accidental Inventions,http://www.kickstarter.com/projects/upheavalmedia/fluke-the-wealth-building-game-of-accidental-inven,Games,Board & Card Games,"Detroit, MI",failed,5000.0,885.0,0.177,8,2012-01-04 05:00:00+00:00,13,"$7,$21,$35,$63,$84,$140,$210,$350,$504,$630,$1,008,$2,506,$5,005",5,0,31.63
1018010127,Video Coverage of Essen International Game Fair &amp; Ludo Fact,http://www.kickstarter.com/projects/1602645836/video-coverage-of-essen-international-game-fair-an,Games,Board & Card Games,"Essen, Germany",successful,6500.0,6969.0,1.07216,163,2011-10-06 15:35:14+00:00,11,"$1,$1,$5,$15,$25,$25,$50,$100,$250,$500,$1,000",9,62,30.0
1018101381,Mayan Empire inspired Dice,http://www.kickstarter.com/projects/745436261/mayan-empire-inspired-dice,Games,Board & Card Games,"Anchorage, AK",failed,3000.0,746.0,0.248666667,35,2012-03-02 21:04:40+00:00,8,"$1,$6,$11,$25,$50,$97,$113,$213",0,3,30.0
1021188582,Island Fortress,http://www.kickstarter.com/projects/frostforge/island-fortress,Games,Board & Card Games,"North Andover, MA",successful,15000.0,19829.0,1.321933333,244,2012-01-16 04:59:00+00:00,15,"$1,$20,$45,$65,$75,$85,$125,$145,$200,$200,$200,$250,$500,$1,000,$2,500",21,29,58.22
1024372416,Mutant Meeples,http://www.kickstarter.com/projects/tedalspach/mutant-meeples,Games,Board & Card Games,"San Jose, CA",successful,10000.0,14329.0,1.4329,175,2011-12-04 07:59:00+00:00,7,"$5,$20,$45,$60,$90,$200,$260",11,16,39.41
1024686387,HELLAS: Action Deck,http://www.kickstarter.com/projects/1269000670/hellas-action-deck,Games,Board & Card Games,"Las Vegas, NV",failed,3600.0,2333.0,0.648055556,53,2011-07-05 19:16:16+00:00,11,"$5,$15,$20,$25,$25,$30,$35,$50,$60,$120,$1,000",8,6,30.0
1038621559,A Las Barricadas - A Boardgame of Social Conflict,http://www.kickstarter.com/projects/1318318905/a-las-barricadas-a-boardgame-of-social-conflict,Games,Board & Card Games,"Riverside, CA",successful,3500.0,9243.0,2.640857143,205,2012-05-07 23:41:26+00:00,20,"$1,$25,$50,$50,$65,$75,$80,$100,$100,$115,$120,$120,$135,$150,$150,$175,$175,$200,$250,$350",4,9,45.0
1046796634,Venture Forth - Adventure Board Game,http://www.kickstarter.com/projects/miniongames/venture-forth-adventure-board-game,Games,Board & Card Games,"Milwaukee, WI",failed,10000.0,4142.0,0.4142,71,2011-06-01 04:00:00+00:00,11,"$1,$10,$15,$50,$60,$75,$95,$100,$125,$145,$250",15,0,30.39
1052462915,Pure Steam - Pathfinder Compatible RPG Setting,http://www.kickstarter.com/projects/714151308/pure-steam-pathfinder-compatible-rpg-setting,Games,Board & Card Games,"Wadsworth, OH",successful,10800.0,15061.0,1.394505556,238,2012-05-09 17:49:30+00:00,10,"$5,$15,$25,$35,$50,$75,$85,$150,$250,$500",24,29,59.96
1052740979,Modest Magic's Modular Terrain,http://www.kickstarter.com/projects/397426799/modest-magics-modular-terrain,Games,Board & Card Games,"Farwell, MI",successful,5000.0,16478.0,3.295624,116,2012-05-23 22:34:32+00:00,17,"$5,$10,$15,$20,$25,$35,$50,$60,$85,$100,$125,$125,$150,$300,$350,$500,$500",15,139,30.0
1054966470,Fluffy Bunny Tea Party - A card game of ruthless politeness.,http://www.kickstarter.com/projects/majcher/fluffy-bunny-tea-party-a-card-game-for-all-ages,Games,Board & Card Games,"Austin, TX",successful,4400.0,5389.0,1.224665909,151,2011-10-10 04:00:00+00:00,14,"$1,$10,$20,$25,$35,$40,$45,$65,$75,$85,$120,$150,$250,$1,200",12,1,33.6
1055167541,3-Squared - Newest Board Game Hit,http://www.kickstarter.com/projects/462164767/3-squared-newest-board-game-hit,Games,Board & Card Games,"Pittsburgh, PA",failed,15000.0,102.0,0.0068,6,2011-12-11 14:32:09+00:00,3,"$10,$20,$50",0,0,60.04
1060050336,Special Delivery,http://www.kickstarter.com/projects/1023006121/special-delivery,Games,Board & Card Games,"Austin, TX",failed,15000.0,156.0,0.0104,5,2012-03-31 05:00:00+00:00,5,"$1,$5,$10,$25,$50",6,0,34.99
1060289409,Tektonix3D Card Building System,http://www.kickstarter.com/projects/645252106/tektonix3d-card-building-system,Games,Board & Card Games,"Media, PA",failed,28000.0,240.0,0.008571429,7,2012-05-01 03:59:00+00:00,5,"$5,$20,$25,$50,$85",0,4,43.29
1067453693,camPAIN the Game,http://www.kickstarter.com/projects/1825463392/campain-the-game,Games,Board & Card Games,"Park City, UT",failed,27500.0,311.0,0.011309091,9,2012-01-27 04:35:00+00:00,11,"$1,$12,$25,$65,$85,$86,$115,$195,$750,$2,012,$10,000",0,0,38.69
1070111478,DiceCAM,http://www.kickstarter.com/projects/754235665/dicecam,Games,Board & Card Games,"Kingston, Canada",failed,5000.0,710.0,0.142,13,2011-10-23 00:00:00+00:00,7,"$5,$20,$40,$50,$60,$250,$1,000",2,3,29.82
1070559201,Dragon Valley - The Board Game,http://www.kickstarter.com/projects/diamondkgames/dragon-valley-the-board-game,Games,Board & Card Games,"Dallas, TX",successful,16000.0,20483.0,1.2801875,278,2011-08-15 04:59:00+00:00,11,"$1,$25,$50,$60,$110,$120,$180,$200,$220,$750,$1,000",21,27,54.66
1074174586,Green economy board game,http://www.kickstarter.com/projects/228706802/green-economy-board-game,Games,Board & Card Games,"Honolulu, HI",successful,15000.0,15035.0,1.002333333,84,2011-10-11 01:34:22+00:00,12,"$5,$30,$50,$60,$125,$150,$400,$410,$700,$1,000,$2,000,$10,000",11,2,45.0
1077009937,Dragonshire E-Z Lock Building Construction Set,http://www.kickstarter.com/projects/1679800548/dragonshire-e-z-lock-building-construction-set,Games,Board & Card Games,"Dayton, OH",live,500.0,5788.0,11.576,118,2012-06-08 23:55:47+00:00,8,"$12,$15,$20,$25,$30,$60,$100,$500",1,18,30.0
1079694601,THE ANCIENT AMERICAS: Cities of Promise - Card Game,http://www.kickstarter.com/projects/1926111403/the-ancient-americas-cities-of-promise-card-game,Games,Board & Card Games,"St George, UT",failed,14500.0,149.0,0.010275862,4,2012-01-16 07:09:43+00:00,9,"$1,$15,$35,$50,$100,$250,$500,$1,000,$5,000",0,0,60.0
1091538487,Tic Tac Toe Ten ... a hybrid of chess and tic tac toe that promotes critical thinking,http://www.kickstarter.com/projects/1683325053/tic-tac-toe-ten-a-hybrid-of-chess-and-tic-tac-toe,Games,Board & Card Games,"San Jose, CA",failed,5000.0,370.0,0.074,4,2010-12-11 22:51:05+00:00,1,$25,0,0,90.04
1092651007,Fluke - The Wealth Building Game of Accidental Inventions #2,http://www.kickstarter.com/projects/upheavalmedia/fluke-the-wealth-building-game-of-accidental-inven-0,Games,Board & Card Games,"Detroit, MI",failed,1000.0,242.0,0.242,6,2012-02-08 00:00:00+00:00,12,"$7,$21,$35,$63,$140,$210,$350,$504,$630,$1,008,$2,506,$5,005",4,0,30.98
1104914083,THE Organizations: Double Agent Group Card Game,http://www.kickstarter.com/projects/2093994379/the-organizations-double-agent-group-card-game,Games,Board & Card Games,"San Antonio, TX",failed,2500.0,275.0,0.11,10,2011-09-07 23:31:25+00:00,5,"$10,$25,$50,$100,$250",3,0,60.0
1107023901,Race Dice - Fantasy Racing with Cards and Dice,http://www.kickstarter.com/projects/1385178844/race-dice-fantasy-racing-with-cards-and-dice,Games,Board & Card Games,"Hazard, KY",failed,44000.0,3.0,6.82e-05,3,2012-05-22 18:22:00+00:00,10,"$19,$30,$70,$150,$290,$390,$1,000,$5,000,$7,500,$10,000",0,1,28.86
1109537303,Co-opoly: The Game of Cooperatives,http://www.kickstarter.com/projects/1713701812/co-opoly-the-game-of-cooperatives,Games,Board & Card Games,"Northampton, MA",successful,8800.0,9266.0,1.052955682,176,2011-10-02 15:00:25+00:00,15,"$1,$5,$10,$25,$50,$65,$80,$100,$150,$250,$400,$500,$1,000,$1,500,$2,300",9,9,60.0
1111600516,Flapjacks &amp; Sasquatches - Now With a Side of Bacon,http://www.kickstarter.com/projects/804370134/flapjacks-and-sasquatches-now-with-a-side-of-bacon,Games,Board & Card Games,"Minneapolis, MN",successful,10000.0,11237.0,1.123677,192,2011-08-29 05:00:00+00:00,14,"$1,$5,$15,$20,$25,$35,$40,$55,$70,$80,$135,$150,$1,000,$1,500",15,27,45.52
1113180921,Barons of Tea {the board game},http://www.kickstarter.com/projects/406317258/barons-of-tea-the-board-game,Games,Board & Card Games,"Kalamazoo, MI",live,1100.0,0.0,0.0,0,2012-07-17 16:04:22+00:00,6,"$1,$10,$30,$50,$100,$200",0,0,45.0
1115592347,Mystic Empyrean - Create. Discover. Become.,http://www.kickstarter.com/projects/level99games/mystic-empyrean-create-discover-become,Games,Board & Card Games,"Albuquerque, NM",successful,3000.0,10050.0,3.350003333,233,2011-09-19 04:00:00+00:00,11,"$1,$15,$30,$40,$50,$50,$50,$60,$200,$450,$900",24,181,30.23
1119081947,Po-Rum-Bo - A card matching game with an intersecting twist,http://www.kickstarter.com/projects/xplus/po-rum-bo-a-card-matching-game-with-an-intersectin,Games,Board & Card Games,"Bradenton, FL",failed,10000.0,1811.0,0.1811,33,2012-05-29 01:00:00+00:00,7,"$1,$5,$10,$20,$50,$100,$300",1,0,52.5
1119307405,Help Save the Universe with ImmortalStarMasters!,http://www.kickstarter.com/projects/419915857/save-the-universe-forever-with-immortalstarmasters,Games,Board & Card Games,"Oakdale, CA",failed,20000.0,0.0,0.0,0,2011-01-27 03:45:00+00:00,1,$1,0,0,56.9
1122946839,"Fate of Civilizations presents: Glory, A History Board Game",http://www.kickstarter.com/projects/970345467/fate-of-civilizations-presents-glory-a-history-boa,Games,Board & Card Games,"New York, NY",failed,12000.0,7622.0,0.635166667,68,2012-05-18 03:59:00+00:00,9,"$10,$30,$65,$75,$125,$325,$400,$600,$1,000",11,5,34.35
1124319724,Laugh Riot! The Comedy-Improv Card Game,http://www.kickstarter.com/projects/945397584/laugh-riot-the-comedy-improv-card-game,Games,Board & Card Games,Not Available,successful,850.0,1192.0,1.402352941,27,2009-11-02 05:01:00+00:00,5,"$22,$30,$50,$75,$100",3,7,17.98
1126783427,Steampunk Playing Cards,http://www.kickstarter.com/projects/1762124010/steampunk-playing-cards,Games,Board & Card Games,"Rio Rancho, NM",successful,2000.0,4255.0,2.127335,229,2012-02-24 20:00:17+00:00,13,"$1,$5,$9,$10,$18,$27,$32,$40,$50,$50,$100,$100,$500",28,39,35.0
1131626945,Cartoona: The Heads On Tails Expansion,http://www.kickstarter.com/projects/478379924/cartoona-the-heads-on-tails-expansion,Games,Board & Card Games,"Charlotte, NC",successful,200.0,1467.0,7.335,132,2012-05-09 23:59:00+00:00,9,"$2,$3,$5,$8,$28,$35,$55,$90,$105",1,4,29.23
1136606488,Wrong Chemistry,http://www.kickstarter.com/projects/gamerati/wrong-chemistry,Games,Board & Card Games,"Du Pont, WA",live,8500.0,6081.0,0.715441176,142,2012-06-30 13:08:23+00:00,11,"$2,$10,$30,$33,$41,$45,$56,$61,$70,$75,$120",15,35,60.0
1137961882,The Future of Table Top Role Playing Games,http://www.kickstarter.com/projects/1327678769/the-future-of-table-top-role-playing-games,Games,Board & Card Games,"Fayetteville, AR",live,20000.0,700.0,0.035,5,2012-07-02 03:00:00+00:00,9,"$40,$50,$80,$120,$150,$170,$400,$1,000,$10,000",3,0,32.25
1141123824,Got It!,http://www.kickstarter.com/projects/2104088123/got-it,Games,Board & Card Games,"Santa Maria, CA",successful,3000.0,5466.0,1.822003333,214,2012-05-07 02:29:33+00:00,12,"$10,$15,$20,$25,$32,$35,$42,$45,$60,$80,$100,$120",9,42,30.0
1146339465,Oh My God! There's An Axe In My Head - The Board Game,http://www.kickstarter.com/projects/gamecompany3/oh-my-god-theres-an-axe-in-my-head-the-board-game,Games,Board & Card Games,"Seattle, WA",successful,16000.0,22996.0,1.43721875,348,2011-09-12 05:00:00+00:00,10,"$1,$2,$10,$45,$80,$170,$400,$750,$1,000,$2,000",13,37,43.13
1148349590,Gaggle: The board game for your whole brain!!,http://www.kickstarter.com/projects/gaggle/gaggle-the-board-game-for-your-whole-brain,Games,Board & Card Games,"New York, NY",failed,15000.0,570.0,0.038,9,2010-08-01 23:47:00+00:00,6,"$10,$50,$100,$250,$500,$1,000",2,2,31.89
1149673370,DeepWars - Tabletop Combat in the Abyssal Depths,http://www.kickstarter.com/projects/524168246/deepwars-tabletop-combat-in-the-abyssal-depths,Games,Board & Card Games,"Miami, FL",successful,3500.0,18988.0,5.425142857,149,2012-03-13 03:41:05+00:00,16,"$10,$25,$35,$35,$45,$50,$65,$75,$75,$100,$175,$225,$300,$500,$1,000,$1,500",19,135,29.96
1152158432,16th Century City Map Matrix Game Posters,http://www.kickstarter.com/projects/1743621402/16th-century-city-map-matrix-game-posters,Games,Board & Card Games,"Ellettsville, IN",successful,1200.0,2451.0,2.042083333,104,2012-05-16 13:36:08+00:00,4,"$5,$10,$20,$100",10,16,30.0
1161305757,&quot;grAtitude!&quot;¢ä the game &amp; &quot;It's all about grAtitude!&quot; project,http://www.kickstarter.com/projects/svernon/gratitude-the-game,Games,Board & Card Games,"Tampa, FL",failed,19000.0,1765.0,0.092894737,18,2012-02-18 04:59:00+00:00,8,"$1,$10,$25,$50,$100,$250,$500,$1,000",2,0,26.94
1161449475,Lemonade Stand 4 Player Quick Strategy Card Game,http://www.kickstarter.com/projects/maydaygames/lemonade-stand-4-player-quick-strategy-card-game,Games,Board & Card Games,"Layton, UT",successful,4000.0,5721.0,1.43025,191,2011-12-23 17:00:00+00:00,12,"$15,$18,$22,$30,$33,$45,$55,$85,$100,$135,$150,$160",8,45,34.89
1168759796,Brimstone - Metallic Gold Accented Card Deck,http://www.kickstarter.com/projects/1017676492/brimstone-metallic-gold-accented-card-deck,Games,Board & Card Games,"Indianapolis, IN",successful,5000.0,20983.0,4.19663,764,2011-06-24 20:06:25+00:00,23,"$1,$5,$9,$10,$17,$25,$25,$40,$50,$50,$50,$50,$85,$100,$100,$100,$100,$100,$125,$140,$150,$500,$750",19,157,45.0
1170063146,Town of Misfortune,http://www.kickstarter.com/projects/georgeperalta/town-of-misfortune,Games,Board & Card Games,"New York, NY",failed,1500.0,300.0,0.2,7,2011-08-21 13:35:41+00:00,6,"$1,$5,$10,$30,$75,$100",2,0,60.0
1173690498,"Politics - A Card Game of Cunning, Manipulation and Luck",http://www.kickstarter.com/projects/154217460/politics-a-card-game-of-cunning-manipulation-and-l,Games,Board & Card Games,"Grain Valley, MO",failed,10000.0,583.0,0.0583,30,2011-09-15 23:43:08+00:00,10,"$15,$35,$55,$70,$70,$75,$225,$425,$1,500,$2,000",3,0,30.0
1195408116,Parental Reaction: A Card Game For Couples,http://www.kickstarter.com/projects/1449338253/parental-reaction-a-card-game-for-couples,Games,Board & Card Games,"Logansport, IN",failed,5000.0,11.0,0.0022,2,2012-01-12 09:32:49+00:00,7,"$1,$10,$20,$25,$100,$500,$1,000",0,0,25.0
1195573292,'Reign' Enchiridion,http://www.kickstarter.com/projects/arcdream/reign-enchiridion,Games,Board & Card Games,Not Available,successful,5400.0,6893.0,1.276481481,246,2009-12-18 16:02:00+00:00,2,"$10,$15",5,19,29.97
1195634920,It Came From Beyond the Still - Here Come the Factions!,http://www.kickstarter.com/projects/1156293501/it-came-from-beyond-the-still-here-come-the-factio,Games,Board & Card Games,"Jacksonville, FL",live,500.0,1880.0,3.76,18,2012-06-10 01:01:09+00:00,11,"$5,$10,$20,$30,$50,$75,$100,$120,$150,$200,$250",5,3,30.0
1199857925,Conspiracy X RPG The Extraterrestrials Sourcebook,http://www.kickstarter.com/projects/1801360072/conspiracy-x-rpg-the-extraterrestrials-sourcebook,Games,Board & Card Games,"Albany, NY",successful,5000.0,8191.0,1.638228,141,2011-11-30 19:53:36+00:00,6,"$2,$15,$40,$60,$75,$150",19,16,45.04
1200257439,The Lovetanks Kit,http://www.kickstarter.com/projects/aaronpatterson/the-lovetanks-kit,Games,Board & Card Games,"Redding, CA",failed,25000.0,75.0,0.003,3,2012-05-31 21:05:15+00:00,6,"$5,$15,$30,$100,$500,$1,000",0,0,30.0
1209742610,Seeking the Gift,http://www.kickstarter.com/projects/1386668679/seeking-the-gift,Games,Board & Card Games,"Salt Lake City, UT",live,17000.0,728.0,0.042823529,19,2012-07-01 05:59:00+00:00,5,"$1,$34,$60,$200,$240",0,3,32.4
1220581981,Woe to the Living; the game of classic pulp horror,http://www.kickstarter.com/projects/trevorcram/woe-to-the-living-the-game-of-classic-pulp-horror-0,Games,Board & Card Games,"Salt Lake City, UT",successful,1000.0,5940.0,5.94,307,2012-03-16 05:59:00+00:00,7,"$1,$9,$17,$24,$33,$70,$200",11,11,27.96
1222481702,CLIQUE -  The Card Game,http://www.kickstarter.com/projects/1789377783/clique-the-card-game,Games,Board & Card Games,"Surprise, AZ",failed,3000.0,1621.0,0.540333333,41,2011-12-31 18:30:43+00:00,11,"$1,$5,$10,$15,$20,$25,$35,$50,$100,$150,$250",9,4,60.0
1224236806,Dam It: The Cooperative Dam-building Survival Board Game!,http://www.kickstarter.com/projects/greenhavengames/dam-it-the-cooperative-dam-building-survival-board,Games,Board & Card Games,"La Grande, OR",failed,30000.0,2830.0,0.094333333,24,2011-02-28 20:00:00+00:00,9,"$5,$25,$55,$80,$200,$250,$750,$750,$2,500",7,1,27.67
1226105394,Kingdom of Solomon - Euro Style Board Game,http://www.kickstarter.com/projects/miniongames/kingdom-of-solomon-euro-style-board-game,Games,Board & Card Games,"Milwaukee, WI",successful,5000.0,10020.0,2.004,151,2011-07-04 04:45:00+00:00,5,"$1,$50,$75,$125,$250",20,25,37.36
1235143369,Hoplomachus - The Lost Cities,http://www.kickstarter.com/projects/2025187024/hoplomachus-the-lost-cities,Games,Board & Card Games,"Mora, MN",live,15000.0,15243.0,1.016200667,128,2012-07-10 03:52:10+00:00,15,"$10,$20,$45,$60,$65,$70,$75,$120,$180,$250,$325,$550,$650,$1,550,$2,550",6,65,60.0
1235632997,Fins &amp; Flippers Game for Kickstarter,http://www.kickstarter.com/projects/finsandflippers/fins-and-flippers-game,Games,Board & Card Games,"Pleasant Hill, CA",live,27988.0,1380.0,0.049306846,32,2012-06-18 18:21:17+00:00,14,"$2,$5,$10,$20,$25,$35,$45,$60,$100,$250,$375,$500,$750,$1,000",2,3,60.0
1243864112,Frontline General: Spearpoint 1943 Map Expansion,http://www.kickstarter.com/projects/cewargames/frontline-general-spearpoint-1943-map-expansion,Games,Board & Card Games,"Suffolk, VA",successful,7500.0,10138.0,1.351733333,102,2012-01-08 12:53:35+00:00,15,"$5,$20,$54,$74,$79,$99,$109,$110,$129,$150,$160,$200,$200,$250,$300",20,24,60.0
1249964095,ROME - Anno Octavian,http://www.kickstarter.com/projects/352632760/rome-anno-octavian,Games,Board & Card Games,"Indianapolis, IN",successful,1000.0,1105.0,1.105,39,2012-02-17 02:09:28+00:00,8,"$5,$20,$70,$150,$200,$500,$1,000,$2,000",13,2,30.0
1251645936,Lexicons of Dueling,http://www.kickstarter.com/projects/1667897833/lexicons-of-dueling,Games,Board & Card Games,"Sparta, NJ",successful,4500.0,5939.0,1.319777778,75,2012-04-10 04:33:51+00:00,17,"$1,$13,$15,$25,$30,$35,$50,$70,$90,$125,$130,$150,$180,$300,$500,$700,$900",25,23,44.96
1258122071,Three Kings Chess   'The Next Generation Of Chess',http://www.kickstarter.com/projects/1992866292/three-kings-chess-the-next-generation-of-chess,Games,Board & Card Games,"Cleveland, OH",failed,10333.0,1040.0,0.100648408,8,2012-04-03 20:23:27+00:00,17,"$3,$18,$27,$36,$39,$48,$54,$57,$99,$117,$168,$198,$252,$396,$444,$522,$1,233",0,1,42.96
1258474270,Order Of Professional Sorcerers,http://www.kickstarter.com/projects/268844631/order-of-professional-sorcerers,Games,Board & Card Games,"Albany, NY",failed,15000.0,11683.0,0.778866667,217,2012-01-11 23:01:00+00:00,7,"$1,$45,$60,$100,$250,$500,$1,000",18,17,45.2
1261088499,Poker Chips Designed for Board Gamers,http://www.kickstarter.com/projects/1417272643/poker-chips-designed-for-board-gamers,Games,Board & Card Games,"Monroe, NY",successful,7500.0,31879.0,4.250488,153,2012-04-02 03:59:00+00:00,10,"$2,$10,$25,$59,$110,$160,$190,$275,$540,$875",34,64,43.94
1264397058,Politics From Hell,http://www.kickstarter.com/projects/267417484/politics-from-hell,Games,Board & Card Games,"Falling Waters, WV",failed,1500.0,15.0,0.01,1,2010-07-28 21:39:00+00:00,4,"$15,$25,$50,$100",0,0,46.97
1264944769,Ultimate Store and Play Board (Settlers Accessories),http://www.kickstarter.com/projects/1098774296/ultimate-store-and-play-board-settlers-accessories,Games,Board & Card Games,"Eagle Mountain, UT",successful,3500.0,5266.0,1.504571429,32,2012-05-14 17:02:47+00:00,6,"$10,$35,$75,$135,$150,$200",2,10,30.0
1265792337,Solitaire for Two - Solitaire With a Twist,http://www.kickstarter.com/projects/167427101/solitaire-for-two-solitaire-with-a-twist,Games,Board & Card Games,"Chicago, IL",live,4000.0,4412.0,1.103,89,2012-06-15 16:13:17+00:00,8,"$30,$31,$33,$34,$55,$60,$60,$80",3,13,60.0
